DDT,M,S,run,event_index,n_kind_tasks,n_vars,solve_time_ms
1.5,25,10,7,5,55,727,5.633
1.5,25,10,7,6,55,727,6.3047
1.5,25,10,7,7,55,727,6.4891
1.5,25,10,7,8,55,727,6.1805
1.5,25,10,7,9,55,727,6.3896
1.5,25,10,8,0,55,727,6.9802
1.5,25,10,8,1,55,727,6.4709
1.5,25,10,8,2,55,727,6.2184
1.5,25,10,8,3,55,727,8.0378
1.5,25,10,8,4,55,727,6.0424
1.5,25,10,8,5,55,727,6.6367
1.5,25,10,8,6,55,727,7.7318
1.5,25,10,8,7,55,727,7.0965
1.5,25,10,8,8,55,727,6.66
1.5,25,10,8,9,55,727,6.3613
1.5,25,10,9,0,55,727,6.8273
1.5,25,10,9,1,55,727,6.3793
1.5,25,10,9,2,55,727,7.2798
1.5,25,10,9,3,55,727,6.6598
1.5,25,10,9,4,55,727,8.035
1.5,25,10,9,5,55,727,6.3445
1.5,25,10,9,6,55,727,5.9321
1.5,25,10,9,7,55,727,6.2354
1.5,25,10,9,8,55,727,6.3495
1.5,25,10,9,9,55,727,6.6389
1.5,25,8,0,0,103,1516,12.9643
1.5,25,8,0,1,103,1516,14.6481
1.5,25,8,0,2,103,1516,13.0432
1.5,25,8,0,3,103,1516,12.8694
1.5,25,8,0,4,103,1516,12.6605
1.5,25,8,0,5,103,1516,11.8495
1.5,25,8,0,6,103,1516,12.0514
1.5,25,8,0,7,103,1516,13.4637
1.5,25,8,1,0,103,1516,12.7833
1.5,25,8,1,1,103,1516,12.5469
1.5,25,8,1,2,103,1516,11.9226
1.5,25,8,1,3,103,1516,11.8557
1.5,25,8,1,4,103,1516,13.2859
1.5,25,8,1,5,103,1516,11.4711
1.5,25,8,1,6,103,1516,12.3072
1.5,25,8,1,7,103,1516,12.3451
1.5,25,8,2,0,103,1516,12.4727
1.5,25,8,2,1,103,1516,13.2049
1.5,25,8,2,2,103,1516,11.8284
1.5,25,8,2,3,103,1516,12.1722
1.5,25,8,2,4,103,1516,11.5438
1.5,25,8,2,5,103,1516,12.1501
1.5,25,8,2,6,103,1516,12.3404
1.5,25,8,2,7,103,1516,12.2571
1.5,25,8,3,0,103,1516,12.5981
1.5,25,8,3,1,103,1516,12.4063
1.5,25,8,3,2,103,1516,12.7247
1.5,25,8,3,3,103,1516,12.3976
1.5,25,8,3,4,103,1516,12.798
1.5,25,8,3,5,103,1516,12.3526
1.5,25,8,3,6,103,1516,12.462
1.5,25,8,3,7,103,1516,14.7261
1.5,25,8,4,0,103,1516,12.4776
1.5,25,8,4,1,103,1516,12.6365
1.5,25,8,4,2,103,1516,12.5302
1.5,25,8,4,3,103,1516,11.7257
1.5,25,8,4,4,103,1516,12.1534
1.5,25,8,4,5,103,1516,12.1952
1.5,25,8,4,6,103,1516,12.5752
1.5,25,8,4,7,103,1516,12.1195
1.5,25,8,5,0,103,1516,12.5107
1.5,25,8,5,1,103,1516,12.3152
1.5,25,8,5,2,103,1516,11.9357
1.5,25,8,5,3,103,1516,12.069
1.5,25,8,5,4,103,1516,11.9256
1.5,25,8,5,5,103,1516,11.7334
1.5,25,8,5,6,103,1516,12.4557
1.5,25,8,5,7,103,1516,12.9467
1.5,25,8,6,0,103,1516,12.6297
1.5,25,8,6,1,103,1516,12.5227
1.5,25,8,6,2,103,1516,14.0764
1.5,25,8,6,3,103,1516,11.2616
1.5,25,8,6,4,103,1516,12.7448
1.5,25,8,6,5,103,1516,12.0252
1.5,25,8,6,6,103,1516,11.869
1.5,25,8,6,7,103,1516,11.6919
1.5,25,8,7,0,103,1516,12.6092
1.5,25,8,7,1,103,1516,12.4732
1.5,25,8,7,2,103,1516,12.4192
1.5,25,8,7,3,103,1516,11.5622
1.5,25,8,7,4,103,1516,12.0731
1.5,25,8,7,5,103,1516,14.3778
1.5,25,8,7,6,103,1516,12.0931
1.5,25,8,7,7,103,1516,12.1443
1.5,25,8,8,0,103,1516,12.3176
1.5,25,8,8,1,103,1516,12.4427
1.5,25,8,8,2,103,1516,12.2254
1.5,25,8,8,3,103,1516,11.1778
1.5,25,8,8,4,103,1516,11.9864
1.5,25,8,8,5,103,1516,11.6653
1.5,25,8,8,6,103,1516,11.8439
1.5,25,8,8,7,103,1516,12.0894
1.5,25,8,9,0,103,1516,12.6831
1.5,25,8,9,1,103,1516,12.6118
1.5,25,8,9,2,103,1516,12.3617
1.5,25,8,9,3,103,1516,11.8802
1.5,25,8,9,4,103,1516,12.5405
1.5,25,8,9,5,103,1516,12.0045
1.5,25,8,9,6,103,1516,11.7765
1.5,25,8,9,7,103,1516,12.3644
1.5,30,10,0,0,40,639,5.9767
1.5,30,10,0,1,40,639,6.0377
1.5,30,10,0,2,40,639,4.6109
1.5,30,10,0,3,40,639,6.2913
1.5,30,10,0,4,40,639,4.787
1.5,30,10,0,5,40,639,4.4778
1.5,30,10,0,6,40,639,4.1658
1.5,30,10,0,7,40,639,4.62
1.5,30,10,0,8,40,639,4.157
1.5,30,10,0,9,40,639,4.6957
1.5,30,10,1,0,40,639,5.7494
1.5,30,10,1,1,40,639,6.4376
1.5,30,10,1,2,40,639,4.8594
1.5,30,10,1,3,40,639,5.5654
1.5,30,10,1,4,40,639,4.9483
1.5,30,10,1,5,40,639,4.0447
1.5,30,10,1,6,40,639,6.0048
1.5,30,10,1,7,40,639,5.6143
1.5,30,10,1,8,40,639,5.1029
1.5,30,10,1,9,40,639,5.1697
1.5,30,10,2,0,40,639,5.793
1.5,30,10,2,1,40,639,6.4715
1.5,30,10,2,2,40,639,4.7137
1.5,30,10,2,3,40,639,6.4657
1.5,30,10,2,4,40,639,4.0868
1.5,30,10,2,5,40,639,3.9973
1.5,30,10,2,6,40,639,4.3775
1.5,30,10,2,7,40,639,5.9262
1.5,30,10,2,8,40,639,4.2473
1.5,30,10,2,9,40,639,4.7567
1.5,30,10,3,0,40,639,5.8939
1.5,30,10,3,1,40,639,5.8718
1.5,30,10,3,2,40,639,4.2754
1.5,30,10,3,3,40,639,6.411
1.5,30,10,3,4,40,639,4.5999
1.5,30,10,3,5,40,639,4.6652
1.5,30,10,3,6,40,639,4.9899
1.5,30,10,3,7,40,639,4.7988
1.5,30,10,3,8,40,639,5.4875
1.5,30,10,3,9,40,639,5.2297
1.5,30,10,4,0,40,639,5.7972
1.5,30,10,4,1,40,639,6.4939
1.5,30,10,4,2,40,639,5.668
1.5,30,10,4,3,40,639,5.8688
1.5,30,10,4,4,40,639,5.4909
1.5,30,10,4,5,40,639,4.487
1.5,30,10,4,6,40,639,4.354
1.5,30,10,4,7,40,639,4.6981
1.5,30,10,4,8,40,639,4.1948
1.5,30,10,4,9,40,639,5.3492
1.5,30,10,5,0,40,639,5.8693
1.5,30,10,5,1,40,639,6.3686
1.5,30,10,5,2,40,639,4.1817
1.5,30,10,5,3,40,639,6.2107
1.5,30,10,5,4,40,639,5.4139
1.5,30,10,5,5,40,639,3.9719
1.5,30,10,5,6,40,639,4.6058
1.5,30,10,5,7,40,639,5.3834
1.5,30,10,5,8,40,639,5.3289
1.5,30,10,5,9,40,639,4.8353
1.5,30,10,6,0,40,639,5.7911
1.5,30,10,6,1,40,639,5.7188
1.5,30,10,6,2,40,639,4.8126
1.5,30,10,6,3,40,639,6.2759
1.5,30,10,6,4,40,639,4.6389
1.5,30,10,6,5,40,639,4.0787
1.5,30,10,6,6,40,639,5.3784
1.5,30,10,6,7,40,639,5.9349
1.5,30,10,6,8,40,639,5.0273
1.5,30,10,6,9,40,639,5.8994
1.5,30,10,7,0,40,639,5.8695
1.5,30,10,7,1,40,639,5.6289
1.5,30,10,7,2,40,639,4.6949
1.5,30,10,7,3,40,639,6.2906
1.5,30,10,7,4,40,639,6.2134
1.5,30,10,7,5,40,639,133.8951
1.5,30,10,7,6,40,639,5.1403
1.5,30,10,7,7,40,639,5.9959
1.5,30,10,7,8,40,639,4.3138
1.5,30,10,7,9,40,639,4.4518
1.5,30,10,8,0,40,639,5.8683
1.5,30,10,8,1,40,639,6.3185
1.5,30,10,8,2,40,639,4.7822
1.5,30,10,8,3,40,639,6.6642
1.5,30,10,8,4,40,639,5.441
1.5,30,10,8,5,40,639,4.4285
1.5,30,10,8,6,40,639,3.9807
1.5,30,10,8,7,40,639,4.8186
1.5,30,10,8,8,40,639,4.0999
1.5,30,10,8,9,40,639,4.9185
1.5,30,10,9,0,40,639,5.7512
1.5,30,10,9,1,40,639,6.4837
1.5,30,10,9,2,40,639,4.3138
1.5,30,10,9,3,40,639,6.0872
1.5,30,10,9,4,40,639,4.1167
1.5,30,10,9,5,40,639,4.1079
1.5,30,10,9,6,40,639,4.5338
1.5,30,10,9,7,40,639,4.9857
1.5,30,10,9,8,40,639,4.1355
1.5,30,10,9,9,40,639,4.8947
1.5,30,8,0,0,72,1284,11.8411
1.5,30,8,0,1,72,1284,10.5118
1.5,30,8,0,2,72,1284,10.4519
1.5,30,8,0,3,72,1284,10.6381
1.5,30,8,0,4,72,1284,9.7074
1.5,30,8,0,5,72,1284,11.6035
1.5,30,8,0,6,72,1284,10.0028
1.5,30,8,0,7,72,1284,10.2567
1.5,30,8,1,0,72,1284,11.4869
1.5,30,8,1,1,72,1284,19.5159
1.5,30,8,1,2,72,1284,9.9182
1.5,30,8,1,3,72,1284,9.8744
1.5,30,8,1,4,72,1284,10.8152
1.5,30,8,1,5,72,1284,10.8006
1.5,30,8,1,6,72,1284,10.4747
1.5,30,8,1,7,72,1284,10.2288
1.5,30,8,2,0,72,1284,11.378
1.5,30,8,2,1,72,1284,11.0248
1.5,30,8,2,2,72,1284,12.1536
1.5,30,8,2,3,72,1284,9.262
1.5,30,8,2,4,72,1284,10.0829
1.5,30,8,2,5,72,1284,10.081
1.5,30,8,2,6,72,1284,10.3875
1.5,30,8,2,7,72,1284,10.1425
1.5,30,8,3,0,72,1284,11.2778
1.5,30,8,3,1,72,1284,11.1346
1.5,30,8,3,2,72,1284,10.8054
1.5,30,8,3,3,72,1284,10.5512
1.5,30,8,3,4,72,1284,10.4457
1.5,30,8,3,5,72,1284,10.7567
1.5,30,8,3,6,72,1284,118.225
1.5,30,8,3,7,72,1284,10.0237
1.5,30,8,4,0,72,1284,11.6534
1.5,30,8,4,1,72,1284,11.1662
1.5,30,8,4,2,72,1284,11.7445
1.5,30,8,4,3,72,1284,10.4545
1.5,30,8,4,4,72,1284,9.831
1.5,30,8,4,5,72,1284,10.332
1.5,30,8,4,6,72,1284,13.7327
1.5,30,8,4,7,72,1284,14.1825
1.5,30,8,5,0,72,1284,11.4065
1.5,30,8,5,1,72,1284,10.6358
1.5,30,8,5,2,72,1284,10.5341
1.5,30,8,5,3,72,1284,9.6862
1.5,30,8,5,4,72,1284,11.3939
1.5,30,8,5,5,72,1284,10.4095
1.5,30,8,5,6,72,1284,9.8102
1.5,30,8,5,7,72,1284,9.9542
1.5,30,8,6,0,72,1284,11.1882
1.5,30,8,6,1,72,1284,11.4349
1.5,30,8,6,2,72,1284,10.1374
1.5,30,8,6,3,72,1284,9.6727
1.5,30,8,6,4,72,1284,10.0775
1.5,30,8,6,5,72,1284,10.1574
1.5,30,8,6,6,72,1284,9.4296
1.5,30,8,6,7,72,1284,9.5986
1.5,30,8,7,0,72,1284,11.2284
1.5,30,8,7,1,72,1284,10.7981
1.5,30,8,7,2,72,1284,10.1599
1.5,30,8,7,3,72,1284,10.0399
1.5,30,8,7,4,72,1284,9.4782
1.5,30,8,7,5,72,1284,10.397
1.5,30,8,7,6,72,1284,12.565
1.5,30,8,7,7,72,1284,10.3543
1.5,30,8,8,0,72,1284,11.2172
1.5,30,8,8,1,72,1284,10.7557
1.5,30,8,8,2,72,1284,10.0565
1.5,30,8,8,3,72,1284,10.4904
1.5,30,8,8,4,72,1284,10.0391
1.5,30,8,8,5,72,1284,9.4508
1.5,30,8,8,6,72,1284,10.9525
1.5,30,8,8,7,72,1284,9.9651
1.5,30,8,9,0,72,1284,11.3134
1.5,30,8,9,1,72,1284,11.1338
1.5,30,8,9,2,72,1284,10.4431
1.5,30,8,9,3,72,1284,10.3312
1.5,30,8,9,4,72,1284,9.7946
1.5,30,8,9,5,72,1284,10.2587
1.5,30,8,9,6,72,1284,10.7072
1.5,30,8,9,7,72,1284,9.7272
1.5,40,10,0,0,68,1364,9.9108
1.5,40,10,0,1,68,1364,13.7454
1.5,40,10,0,2,68,1364,11.4137
1.5,40,10,0,3,68,1364,11.9768
1.5,40,10,0,4,68,1364,13.2447
1.5,40,10,0,5,68,1364,7.9121
1.5,40,10,0,6,68,1364,10.2596
1.5,40,10,0,7,68,1364,7.7671
1.5,40,10,0,8,68,1364,11.1733
1.5,40,10,0,9,68,1364,9.4338
1.5,40,10,1,0,68,1364,9.9006
1.5,40,10,1,1,68,1364,13.0908
1.5,40,10,1,2,68,1364,12.0158
1.5,40,10,1,3,68,1364,10.8755
1.5,40,10,1,4,68,1364,9.849
1.5,40,10,1,5,68,1364,9.916
1.5,40,10,1,6,68,1364,14.0641
1.5,40,10,1,7,68,1364,13.7037
1.5,40,10,1,8,68,1364,8.4541
1.5,40,10,1,9,68,1364,11.254
1.5,40,10,2,0,68,1364,9.9349
1.5,40,10,2,1,68,1364,13.7001
1.5,40,10,2,2,68,1364,11.1863
1.5,40,10,2,3,68,1364,10.0186
1.5,40,10,2,4,68,1364,8.2978
1.5,40,10,2,5,68,1364,8.0922
1.5,40,10,2,6,68,1364,8.2674
1.5,40,10,2,7,68,1364,10.8012
1.5,40,10,2,8,68,1364,12.9335
1.5,40,10,2,9,68,1364,10.6827
1.5,40,10,3,0,68,1364,10.0674
1.5,40,10,3,1,68,1364,13.3536
1.5,40,10,3,2,68,1364,12.0191
1.5,40,10,3,3,68,1364,12.4106
1.5,40,10,3,4,68,1364,8.6225
1.5,40,10,3,5,68,1364,7.8348
1.5,40,10,3,6,68,1364,11.0463
1.5,40,10,3,7,68,1364,7.9433
1.5,40,10,3,8,68,1364,10.9019
1.5,40,10,3,9,68,1364,11.0404
1.5,40,10,4,0,68,1364,9.8829
1.5,40,10,4,1,68,1364,12.192
1.5,40,10,4,2,68,1364,12.4757
1.5,40,10,4,3,68,1364,13.754
1.5,40,10,4,4,68,1364,7.9819
1.5,40,10,4,5,68,1364,7.727
1.5,40,10,4,6,68,1364,8.3982
1.5,40,10,4,7,68,1364,7.9002
1.5,40,10,4,8,68,1364,12.5731
1.5,40,10,4,9,68,1364,10.0113
1.5,40,10,5,0,68,1364,9.7355
1.5,40,10,5,1,68,1364,13.2688
1.5,40,10,5,2,68,1364,12.0735
1.5,40,10,5,3,68,1364,10.5804
1.5,40,10,5,4,68,1364,7.7066
1.5,40,10,5,5,68,1364,9.7317
1.5,40,10,5,6,68,1364,10.0575
1.5,40,10,5,7,68,1364,11.4539
1.5,40,10,5,8,68,1364,8.3283
1.5,40,10,5,9,68,1364,12.7847
1.5,40,10,6,0,68,1364,9.7728
1.5,40,10,6,1,68,1364,13.0151
1.5,40,10,6,2,68,1364,11.2949
1.5,40,10,6,3,68,1364,13.1051
1.5,40,10,6,4,68,1364,7.7685
1.5,40,10,6,5,68,1364,8.8799
1.5,40,10,6,6,68,1364,10.8848
1.5,40,10,6,7,68,1364,9.6019
1.5,40,10,6,8,68,1364,13.0578
1.5,40,10,6,9,68,1364,7.7734
1.5,40,10,7,0,68,1364,10.0869
1.5,40,10,7,1,68,1364,11.8898
1.5,40,10,7,2,68,1364,11.5312
1.5,40,10,7,3,68,1364,11.2129
1.5,40,10,7,4,68,1364,7.8179
1.5,40,10,7,5,68,1364,8.0088
1.5,40,10,7,6,68,1364,8.055
1.5,40,10,7,7,68,1364,12.4021
1.5,40,10,7,8,68,1364,10.1443
1.5,40,10,7,9,68,1364,7.6684
1.5,40,10,8,0,68,1364,10.1807
1.5,40,10,8,1,68,1364,12.5731
1.5,40,10,8,2,68,1364,12.6237
1.5,40,10,8,3,68,1364,11.1346
1.5,40,10,8,4,68,1364,8.0289
1.5,40,10,8,5,68,1364,138.1567
1.5,40,10,8,6,68,1364,7.7697
1.5,40,10,8,7,68,1364,12.3593
1.5,40,10,8,8,68,1364,10.6692
1.5,40,10,8,9,68,1364,12.9777
1.5,40,10,9,0,68,1364,9.9982
1.5,40,10,9,1,68,1364,11.6374
1.5,40,10,9,2,68,1364,10.9712
1.5,40,10,9,3,68,1364,12.8576
1.5,40,10,9,4,68,1364,7.7361
1.5,40,10,9,5,68,1364,9.894
1.5,40,10,9,6,68,1364,7.7305
1.5,40,10,9,7,68,1364,8.0715
1.5,40,10,9,8,68,1364,13.2971
1.5,40,10,9,9,68,1364,10.4277
1.5,40,8,0,0,49,843,6.3748
1.5,40,8,0,1,49,843,5.6435
1.5,40,8,0,2,49,843,5.6815
1.5,40,8,0,3,49,843,5.5866
1.5,40,8,0,4,49,843,5.7265
1.5,40,8,0,5,49,843,6.9221
1.5,40,8,0,6,49,843,6.2716
1.5,40,8,0,7,49,843,6.1276
1.5,40,8,1,0,49,843,6.2851
1.5,40,8,1,1,49,843,7.0361
1.5,40,8,1,2,49,843,6.0012
1.5,40,8,1,3,49,843,6.0273
1.5,40,8,1,4,49,843,5.3133
1.5,40,8,1,5,49,843,7.28
1.5,40,8,1,6,49,843,7.9623
1.5,40,8,1,7,49,843,6.1976
1.5,40,8,2,0,49,843,6.2777
1.5,40,8,2,1,49,843,7.2339
1.5,40,8,2,2,49,843,5.7892
1.5,40,8,2,3,49,843,5.4864
1.5,40,8,2,4,49,843,5.3474
1.5,40,8,2,5,49,843,7.2058
1.5,40,8,2,6,49,843,6.6898
1.5,40,8,2,7,49,843,5.988
1.5,40,8,3,0,49,843,6.4853
1.5,40,8,3,1,49,843,5.7325
1.5,40,8,3,2,49,843,5.5649
1.5,40,8,3,3,49,843,5.6728
1.5,40,8,3,4,49,843,5.3313
1.5,40,8,3,5,49,843,7.4489
1.5,40,8,3,6,49,843,7.1475
1.5,40,8,3,7,49,843,6.3227
1.5,40,8,4,0,49,843,6.3104
1.5,40,8,4,1,49,843,6.8416
1.5,40,8,4,2,49,843,5.7279
1.5,40,8,4,3,49,843,6.0053
1.5,40,8,4,4,49,843,5.8583
1.5,40,8,4,5,49,843,6.4509
1.5,40,8,4,6,49,843,10.4144
1.5,40,8,4,7,49,843,5.7642
1.5,40,8,5,0,49,843,6.4269
1.5,40,8,5,1,49,843,6.9945
1.5,40,8,5,2,49,843,5.7399
1.5,40,8,5,3,49,843,6.297
1.5,40,8,5,4,49,843,5.67
1.5,40,8,5,5,49,843,8.3705
1.5,40,8,5,6,49,843,6.8517
1.5,40,8,5,7,49,843,6.5965
1.5,40,8,6,0,49,843,6.385
1.5,40,8,6,1,49,843,5.9394
1.5,40,8,6,2,49,843,6.2584
1.5,40,8,6,3,49,843,6.0271
1.5,40,8,6,4,49,843,9.7313
1.5,40,8,6,5,49,843,7.1272
1.5,40,8,6,6,49,843,7.2081
1.5,40,8,6,7,49,843,5.8354
1.5,40,8,7,0,49,843,6.4923
1.5,40,8,7,1,49,843,5.6359
1.5,40,8,7,2,49,843,6.3258
1.5,40,8,7,3,49,843,6.0403
1.5,40,8,7,4,49,843,5.5491
1.5,40,8,7,5,49,843,8.1984
1.5,40,8,7,6,49,843,7.1428
1.5,40,8,7,7,49,843,6.4057
1.5,40,8,8,0,49,843,6.3909
1.5,40,8,8,1,49,843,5.891
1.5,40,8,8,2,49,843,5.9976
1.5,40,8,8,3,49,843,5.6267
1.5,40,8,8,4,49,843,5.4824
1.5,40,8,8,5,49,843,5.6316
1.5,40,8,8,6,49,843,5.7069
1.5,40,8,8,7,49,843,5.8944
1.5,40,8,9,0,49,843,12.1624
1.5,40,8,9,1,49,843,6.8301
1.5,40,8,9,2,49,843,5.9834
1.5,40,8,9,3,49,843,5.575
1.5,40,8,9,4,49,843,5.2911
1.5,40,8,9,5,49,843,7.3434
1.5,40,8,9,6,49,843,5.8287
1.5,40,8,9,7,49,843,7.7107
